symbol,snapshot_time,spot_price,spot_change_pct,total_ce_oi,total_pe_oi,pcr_oi,total_ce_vol,total_pe_vol,pcr_vol,atm_ce_iv,atm_pe_iv,iv_skew,atm_ce_ltp,atm_pe_ltp,atm_strike,dte,expiry_date,signal,score,confidence,ml_bullish_probability,regime,top_pick_type,top_pick_strike,top_pick_ltp,net_gex,zero_gamma_level,iv_rank,max_pain_strike,oi_concentration_ratio,net_delta_flow,oi_velocity_score,oi_velocity_conf,uoa_detected,uoa_strike,uoa_side,outcome_1h,outcome_eod,outcome_next,pick_ltp_1h,pick_ltp_eod,pick_pnl_pct_1h,pick_pnl_pct_eod,pick_pnl_pct_next,trade_result,data_source
COALINDIA,2026-01-29 15:30:00,449.80377197265625,2.6348,21972600.0,15500700.0,0.7054558859670681,67381.0,21413.0,0.3177898814205785,29.3814919088241,27.14287654685139,-2.238615361972709,15.0,12.05,450,26,2026-02-24,BULLISH,65,0.33740890300734216,0.5,NEUTRAL,CE,450.0,15.0,203536799.47,450.0,88.9,450.0,0.3374,22984.0,-0.9352,0.95,1,450.0,CE,,449.80377197265625,434.9994812011719,,15.0,,0,-47.0,LOSS,EOD_HISTORICAL
COALINDIA,2026-01-30 15:30:00,434.9994812011719,-3.2913,26424900.0,16173000.0,0.6120363747828752,35217.0,23338.0,0.6626913138541045,28.16571630498197,31.22231231717545,3.0565960121934808,13.75,13.2,435,25,2026-02-24,BEARISH,95,0.3201448320000655,0.5,NEUTRAL,PE,435.0,13.2,169719040.86,450.0,94.7,450.0,0.3201,5939.5,0.7114,0.95,1,440.0,CE,,434.9994812011719,417.97454833984375,,13.2,,0,63.26,WIN,EOD_HISTORICAL
COALINDIA,2026-02-02 15:30:00,417.97454833984375,-3.9138,32013900.0,17346150.0,0.5418318292991482,22099.0,9420.0,0.4262636318385447,25.495727145935987,27.979957940864264,2.4842307949282763,10.25,11.65,420,22,2026-02-24,BEARISH,92,0.3129515452558823,0.5,TRENDING,PE,420.0,11.65,116167679.41,450.0,70.0,450.0,0.313,6339.5,0.5284,0.95,1,420.0,CE,,417.97454833984375,423.7975769042969,,11.65,,0,-23.18,LOSS,EOD_HISTORICAL
COALINDIA,2026-02-03 15:30:00,423.7975769042969,1.3932,32942700.0,18565200.0,0.563560363904598,36642.0,15491.0,0.4227662245510616,26.911810929062767,28.847161597747757,1.9353506686849897,11.1,11.5,425,21,2026-02-24,BEARISH,93,0.3053272140454828,0.5,TRENDING,PE,425.0,11.5,171802545.19,447.5,81.0,450.0,0.3053,10575.5,-0.5012,0.95,1,425.0,PE,,423.7975769042969,429.2257995605469,,11.5,,0,86.52,WIN,EOD_HISTORICAL
COALINDIA,2026-02-04 15:30:00,429.2257995605469,1.2809,36105750.0,19704600.0,0.5457468685735651,51686.0,17917.0,0.34665093061951013,31.392044582869016,27.77950684592853,-3.612537736940485,12.95,10.75,430,20,2026-02-24,BULLISH,61,0.31189203259000264,0.5,TRENDING,CE,425.0,15.5,270676307.62,440.0,90.9,450.0,0.3119,16884.5,0.3235,0.95,1,425.0,CE,,429.2257995605469,426.2156066894531,,15.5,,0,66.77,WIN,EOD_HISTORICAL
COALINDIA,2026-02-05 15:30:00,426.2156066894531,-0.7013,37925550.0,20116350.0,0.5304168298152565,15601.0,5144.0,0.3297224536888661,30.32832154147924,29.03229596233286,-1.2960255791463808,13.1,9.95,425,19,2026-02-24,BULLISH,61,0.30856492585756723,0.5,TRENDING,CE,430.0,10.65,263570033.27,440.0,91.3,450.0,0.3086,5228.5,0.5646,0.95,1,430.0,CE,,426.2156066894531,427.1531982421875,,10.65,,0,47.89,WIN,EOD_HISTORICAL
COALINDIA,2026-02-06 15:30:00,427.1531982421875,0.22,39538800.0,20264850.0,0.512530729308932,15018.0,4210.0,0.28033027034225594,26.659529929454102,30.71122826740179,4.051698337947688,11.9,9.9,425,18,2026-02-24,BEARISH,95,0.3148397209705326,0.5,TRENDING,PE,425.0,9.9,304595961.27,440.0,83.3,450.0,0.3148,5404.0,0.2782,0.95,1,430.0,CE,,427.1531982421875,426.06756591796875,,9.9,,0,238.38,WIN,EOD_HISTORICAL
COALINDIA,2026-02-09 15:30:00,426.06756591796875,-0.2542,40996800.0,20521350.0,0.5005597997892518,14038.0,4060.0,0.2892149878900128,29.716384695083487,28.84365161023333,-0.8727330848501573,11.35,8.85,425,15,2026-02-24,BULLISH,62,0.32361433083127955,0.5,TRENDING,CE,430.0,8.9,308470955.86,440.0,84.0,450.0,0.3236,4989.0,0.5887,0.95,1,430.0,CE,,426.06756591796875,425.3273620605469,,8.9,,0,66.29,WIN,EOD_HISTORICAL
COALINDIA,2026-02-10 15:30:00,425.3273620605469,-0.1737,42295500.0,20842650.0,0.49278646664538783,12355.0,3913.0,0.31671388101983,30.573923931529905,27.359188544296625,-3.2147353872332793,10.85,8.4,425,14,2026-02-24,BULLISH,62,0.3302657439974586,0.5,TRENDING,CE,430.0,8.5,309672545.3,440.0,80.8,450.0,0.3303,4221.0,0.4845,0.95,1,430.0,CE,,425.3273620605469,417.7278137207031,,8.5,,0,176.47,WIN,EOD_HISTORICAL
COALINDIA,2026-02-11 15:30:00,417.7278137207031,-1.7868,42979950.0,21645900.0,0.5036278543832647,29268.0,13651.0,0.4664138308049747,28.68833717961942,31.865881324848623,3.177544145229202,8.4,10.7,420,13,2026-02-24,BEARISH,95,0.33024625984323,0.5,TRENDING,PE,420.0,10.7,187889077.01,440.0,96.3,450.0,0.3302,7808.5,0.5299,0.95,1,420.0,CE,,417.7278137207031,413.6813049316406,,10.7,,0,52.8,WIN,EOD_HISTORICAL
