strikePrice,expiryDate,underlying,identifier,openInterest,changeinOpenInterest,pchangeinOpenInterest,totalTradedVolume,impliedVolatility,lastPrice,change,totalBuyQuantity,totalSellQuantity,buyPrice1,buyQuantity1,sellPrice1,sellQuantity1,underlyingValue,optionType,pchange,type,expiry
52400,28-04-2026,BANKNIFTY,OPTIDXBANKNIFTY28-04-2026CE52400.00,4,1,33.333333333333336,3,28.03,2865.6,-1078.5,0,1860,0.0,0,3166.25,150,53451,,-27.344641363048606,CE,28-Apr-2026
52400,28-04-2026,BANKNIFTY,OPTIDXBANKNIFTY28-04-2026PE52400.00,0,0,0.0,0,0.0,0.0,0.0,3270,0,700.1,570,0.0,0,53451,,0.0,PE,28-Apr-2026
52500,28-04-2026,BANKNIFTY,OPTIDXBANKNIFTY28-04-2026CE52500.00,34,0,0.0,39,26.76,2721.15,-1135.05,720,1530,2312.55,30,3035.55,150,53451,,-29.43441730200716,CE,28-Apr-2026
52500,28-04-2026,BANKNIFTY,OPTIDXBANKNIFTY28-04-2026PE52500.00,343,92,36.65338645418327,1162,26.81,1201.2,651.4,2040,1200,1158.05,30,1187.45,60,53451,,118.47944707166242,PE,28-Apr-2026
52600,28-04-2026,BANKNIFTY,OPTIDXBANKNIFTY28-04-2026CE52600.00,8,-1,-11.11111111111111,1,29.9,2870.55,-892.6,0,1710,0.0,0,3096.45,570,53451,,-23.719490320609065,CE,28-Apr-2026
52600,28-04-2026,BANKNIFTY,OPTIDXBANKNIFTY28-04-2026PE52600.00,0,0,0.0,0,0.0,0.0,0.0,2640,150,811.9,570,1283.55,150,53451,,0.0,PE,28-Apr-2026
52700,28-04-2026,BANKNIFTY,OPTIDXBANKNIFTY28-04-2026CE52700.00,4,0,0.0,0,0.0,2995.9,0.0,0,1140,0.0,0,3035.6,570,53451,,0.0,CE,28-Apr-2026
52700,28-04-2026,BANKNIFTY,OPTIDXBANKNIFTY28-04-2026PE52700.00,0,0,0.0,0,0.0,0.0,0.0,2580,0,826.65,300,0.0,0,53451,,0.0,PE,28-Apr-2026
52800,28-04-2026,BANKNIFTY,OPTIDXBANKNIFTY28-04-2026CE52800.00,8,0,0.0,0,0.0,3563.35,0.0,0,1320,0.0,0,2911.15,150,53451,,0.0,CE,28-Apr-2026
52800,28-04-2026,BANKNIFTY,OPTIDXBANKNIFTY28-04-2026PE52800.00,0,0,0.0,0,0.0,0.0,0.0,2880,0,902.2,600,0.0,0,53451,,0.0,PE,28-Apr-2026
52900,28-04-2026,BANKNIFTY,OPTIDXBANKNIFTY28-04-2026CE52900.00,4,0,0.0,0,0.0,3313.05,0.0,0,1860,0.0,0,2865.45,150,53451,,0.0,CE,28-Apr-2026
52900,28-04-2026,BANKNIFTY,OPTIDXBANKNIFTY28-04-2026PE52900.00,0,0,0.0,0,0.0,0.0,0.0,2730,0,901.0,180,0.0,0,53451,,0.0,PE,28-Apr-2026
53000,28-04-2026,BANKNIFTY,OPTIDXBANKNIFTY28-04-2026CE53000.00,759,245,47.66536964980545,966,27.5,2480.0,-945.1,900,3270,2402.5,30,2479.95,60,53451,,-27.59335493854194,CE,28-Apr-2026
53000,28-04-2026,BANKNIFTY,OPTIDXBANKNIFTY28-04-2026PE53000.00,2660,-136,-4.86409155937053,5759,25.58,1320.0,683.3,3840,3210,1309.4,60,1357.35,60,53451,,107.3189885346317,PE,28-Apr-2026
53100,28-04-2026,BANKNIFTY,OPTIDXBANKNIFTY28-04-2026CE53100.00,2,2,0.0,5,27.36,2414.65,-4603.5,1020,2070,1531.85,60,2582.95,30,53451,,-65.5942093001717,CE,28-Apr-2026
53100,28-04-2026,BANKNIFTY,OPTIDXBANKNIFTY28-04-2026PE53100.00,79,32,68.08510638297872,117,24.57,1293.9,653.85,1380,690,936.45,60,1797.65,60,53451,,102.15608155612843,PE,28-Apr-2026
53200,28-04-2026,BANKNIFTY,OPTIDXBANKNIFTY28-04-2026CE53200.00,30,17,130.76923076923077,27,27.21,2349.4,-548.85,600,2130,1939.85,60,2540.05,30,53451,,-18.937289743810922,CE,28-Apr-2026
53200,28-04-2026,BANKNIFTY,OPTIDXBANKNIFTY28-04-2026PE53200.00,147,91,162.5,308,25.67,1412.45,745.65,2580,570,1300.05,30,1492.65,60,53451,,111.8251349730054,PE,28-Apr-2026
53300,28-04-2026,BANKNIFTY,OPTIDXBANKNIFTY28-04-2026CE53300.00,47,15,46.875,45,26.54,2248.7,-952.8,810,2610,2201.05,30,2325.75,30,53451,,-29.761049508043104,CE,28-Apr-2026
53300,28-04-2026,BANKNIFTY,OPTIDXBANKNIFTY28-04-2026PE53300.00,136,62,83.78378378378379,241,24.98,1408.75,722.2,2130,1230,1000.8,60,1614.75,30,53451,,105.19262981574539,PE,28-Apr-2026
53400,28-04-2026,BANKNIFTY,OPTIDXBANKNIFTY28-04-2026CE53400.00,80,31,63.265306122448976,76,25.99,2157.5,-937.5,1020,2040,1308.75,60,2259.2,30,53451,,-30.290791599353796,CE,28-Apr-2026
53400,28-04-2026,BANKNIFTY,OPTIDXBANKNIFTY28-04-2026PE53400.00,116,-40,-25.641025641025642,195,24.34,1410.0,678.45,1980,240,982.8,30,1517.25,30,53451,,92.74143940947303,PE,28-Apr-2026
53500,28-04-2026,BANKNIFTY,OPTIDXBANKNIFTY28-04-2026CE53500.00,525,226,75.58528428093645,1550,25.47,2068.2,-942.4,2160,2490,2107.85,30,2149.0,30,53451,,-31.302730352753603,CE,28-Apr-2026
53500,28-04-2026,BANKNIFTY,OPTIDXBANKNIFTY28-04-2026PE53500.00,1124,129,12.964824120603016,3542,24.84,1490.0,755.15,1290,810,1480.05,30,1499.2,60,53451,,102.76246853099272,PE,28-Apr-2026
53600,28-04-2026,BANKNIFTY,OPTIDXBANKNIFTY28-04-2026CE53600.00,219,171,356.25,358,25.95,2050.0,-893.8,1050,210,2045.5,30,2087.6,30,53451,,-30.362116991643454,CE,28-Apr-2026
53600,28-04-2026,BANKNIFTY,OPTIDXBANKNIFTY28-04-2026PE53600.00,126,27,27.272727272727273,363,24.56,1517.6,778.4,840,240,1506.3,30,1973.15,30,53451,,105.3030303030303,PE,28-Apr-2026
53700,28-04-2026,BANKNIFTY,OPTIDXBANKNIFTY28-04-2026CE53700.00,357,310,659.5744680851063,727,26.48,2035.85,-839.0,1470,1350,1770.2,30,2032.95,30,53451,,-29.184131345983268,CE,28-Apr-2026
