strikePrice,expiryDate,underlying,identifier,openInterest,changeinOpenInterest,pchangeinOpenInterest,totalTradedVolume,impliedVolatility,lastPrice,change,totalBuyQuantity,totalSellQuantity,buyPrice1,buyQuantity1,sellPrice1,sellQuantity1,underlyingValue,optionType,pchange,type,expiry
25850,07-04-2026,NIFTY,OPTIDXNIFTY07-04-2026CE25850.00,16,-12,-42.857142857142854,36,23.53,9.0,-2.35,27365,7215,7.1,650,14.55,325,23002.15,,-20.704845814977972,CE,07-Apr-2026
25850,07-04-2026,NIFTY,OPTIDXNIFTY07-04-2026PE25850.00,1,0,0.0,0,0.0,1819.75,0.0,3380,3380,2280.85,1690,3122.15,1690,23002.15,,0.0,PE,07-Apr-2026
25900,07-04-2026,NIFTY,OPTIDXNIFTY07-04-2026CE25900.00,256,-2,-0.7751937984496124,98,23.21,7.4,-4.25,33475,9295,9.85,650,10.6,455,23002.15,,-36.48068669527897,CE,07-Apr-2026
25900,07-04-2026,NIFTY,OPTIDXNIFTY07-04-2026PE25900.00,1,1,0.0,1,0.0,2744.05,691.75,3380,3380,2301.8,1690,3183.0,1690,23002.15,,33.70608585489451,PE,07-Apr-2026
25950,07-04-2026,NIFTY,OPTIDXNIFTY07-04-2026CE25950.00,208,39,23.076923076923077,119,25.24,11.8,0.9,38350,7670,7.5,65,13.5,650,23002.15,,8.256880733944953,CE,07-Apr-2026
25950,07-04-2026,NIFTY,OPTIDXNIFTY07-04-2026PE25950.00,1,0,0.0,0,0.0,1922.35,0.0,3380,3380,2356.55,1690,3239.1,1690,23002.15,,0.0,PE,07-Apr-2026
26000,07-04-2026,NIFTY,OPTIDXNIFTY07-04-2026CE26000.00,1995,216,12.141652613827993,2434,23.69,7.0,-2.0,61880,36075,7.0,1105,7.55,65,23002.15,,-22.22222222222222,CE,07-Apr-2026
26000,07-04-2026,NIFTY,OPTIDXNIFTY07-04-2026PE26000.00,1,0,0.0,0,0.0,1700.0,0.0,3380,0,2425.2,1690,0.0,0,23002.15,,0.0,PE,07-Apr-2026
26050,07-04-2026,NIFTY,OPTIDXNIFTY07-04-2026CE26050.00,157,-16,-9.248554913294798,186,24.36,7.75,-2.35,25545,9035,7.0,455,9.2,65,23002.15,,-23.26732673267327,CE,07-Apr-2026
26050,07-04-2026,NIFTY,OPTIDXNIFTY07-04-2026PE26050.00,1,0,0.0,0,0.0,2044.0,0.0,3380,3380,2445.85,1690,3357.5,1690,23002.15,,0.0,PE,07-Apr-2026
26100,07-04-2026,NIFTY,OPTIDXNIFTY07-04-2026CE26100.00,41,8,24.242424242424242,47,23.89,6.1,-2.45,24505,12480,6.1,65,8.0,325,23002.15,,-28.65497076023392,CE,07-Apr-2026
26100,07-04-2026,NIFTY,OPTIDXNIFTY07-04-2026PE26100.00,1,0,0.0,0,0.0,2097.15,0.0,3380,3380,2490.0,1690,3303.25,1690,23002.15,,0.0,PE,07-Apr-2026
26150,07-04-2026,NIFTY,OPTIDXNIFTY07-04-2026CE26150.00,24,1,4.3478260869565215,6,25.34,8.45,-0.35,29120,11440,6.5,65,8.45,65,23002.15,,-3.977272727272727,CE,07-Apr-2026
26150,07-04-2026,NIFTY,OPTIDXNIFTY07-04-2026PE26150.00,1,0,0.0,0,0.0,2146.5,0.0,3380,3380,2508.3,1690,3471.55,1690,23002.15,,0.0,PE,07-Apr-2026
26200,07-04-2026,NIFTY,OPTIDXNIFTY07-04-2026CE26200.00,156,7,4.697986577181208,190,23.9,5.0,-1.85,22230,11895,5.0,325,8.7,1235,23002.15,,-27.00729927007299,CE,07-Apr-2026
26200,07-04-2026,NIFTY,OPTIDXNIFTY07-04-2026PE26200.00,1,0,0.0,0,0.0,2166.65,0.0,3380,3380,2604.6,1690,3315.8,1690,23002.15,,0.0,PE,07-Apr-2026
26250,07-04-2026,NIFTY,OPTIDXNIFTY07-04-2026CE26250.00,7,-1,-12.5,8,24.02,4.7,-4.95,27625,11180,5.65,65,8.2,650,23002.15,,-51.295336787564764,CE,07-Apr-2026
26250,07-04-2026,NIFTY,OPTIDXNIFTY07-04-2026PE26250.00,1,0,0.0,0,0.0,2241.75,0.0,3380,3380,2651.05,1690,3582.85,1690,23002.15,,0.0,PE,07-Apr-2026
26300,07-04-2026,NIFTY,OPTIDXNIFTY07-04-2026CE26300.00,136,32,30.76923076923077,119,25.8,7.3,0.45,26715,12285,4.5,1560,9.6,910,23002.15,,6.569343065693431,CE,07-Apr-2026
26300,07-04-2026,NIFTY,OPTIDXNIFTY07-04-2026PE26300.00,1,0,0.0,0,0.0,2290.5,0.0,3380,3380,2663.4,1690,3633.55,1690,23002.15,,0.0,PE,07-Apr-2026
26350,07-04-2026,NIFTY,OPTIDXNIFTY07-04-2026CE26350.00,17,-18,-51.42857142857143,32,24.83,5.0,-3.3,22555,12740,4.1,1300,8.65,650,23002.15,,-39.75903614457831,CE,07-Apr-2026
26350,07-04-2026,NIFTY,OPTIDXNIFTY07-04-2026PE26350.00,1,0,0.0,0,0.0,2349.15,0.0,3380,3380,2735.9,1690,3690.85,1690,23002.15,,0.0,PE,07-Apr-2026
