strikePrice,expiryDate,underlying,identifier,openInterest,changeinOpenInterest,pchangeinOpenInterest,totalTradedVolume,impliedVolatility,lastPrice,change,totalBuyQuantity,totalSellQuantity,buyPrice1,buyQuantity1,sellPrice1,sellQuantity1,underlyingValue,optionType,pchange,type,expiry
26600,24-03-2026,NIFTY,OPTIDXNIFTY24-03-2026PE26600.00,4,0,0.0,0,0.0,2810.0,0.0,4940,4940,3446.6,780,3557.3,780,23002.15,,0.0,PE,24-Mar-2026
26650,24-03-2026,NIFTY,OPTIDXNIFTY24-03-2026CE26650.00,363,-66,-15.384615384615385,7405,44.14,0.9,-0.05,111410,41860,0.9,195,1.05,910,23002.15,,-5.2631578947368425,CE,24-Mar-2026
26650,24-03-2026,NIFTY,OPTIDXNIFTY24-03-2026PE26650.00,2,0,0.0,0,0.0,3222.5,0.0,4940,4940,3376.15,780,3613.95,780,23002.15,,0.0,PE,24-Mar-2026
26700,24-03-2026,NIFTY,OPTIDXNIFTY24-03-2026CE26700.00,1315,-193,-12.79840848806366,24558,44.88,0.95,0.05,78715,36400,0.85,6305,0.95,2080,23002.15,,5.555555555555555,CE,24-Mar-2026
26700,24-03-2026,NIFTY,OPTIDXNIFTY24-03-2026PE26700.00,3,0,0.0,0,0.0,2915.0,0.0,4940,4940,3554.3,780,3657.9,780,23002.15,,0.0,PE,24-Mar-2026
26750,24-03-2026,NIFTY,OPTIDXNIFTY24-03-2026CE26750.00,541,271,100.37037037037037,16870,44.91,0.85,-0.1,43095,44720,0.8,2405,1.05,2340,23002.15,,-10.526315789473685,CE,24-Mar-2026
26750,24-03-2026,NIFTY,OPTIDXNIFTY24-03-2026PE26750.00,2,0,0.0,0,0.0,3328.25,0.0,4940,4940,3604.1,780,3708.0,780,23002.15,,0.0,PE,24-Mar-2026
26800,24-03-2026,NIFTY,OPTIDXNIFTY24-03-2026CE26800.00,2656,408,18.14946619217082,31919,45.16,0.8,-0.1,202020,51610,0.8,24440,0.85,2600,23002.15,,-11.11111111111111,CE,24-Mar-2026
26800,24-03-2026,NIFTY,OPTIDXNIFTY24-03-2026PE26800.00,2,0,0.0,0,0.0,3670.0,0.0,4940,4940,3644.2,780,3783.35,780,23002.15,,0.0,PE,24-Mar-2026
26850,24-03-2026,NIFTY,OPTIDXNIFTY24-03-2026CE26850.00,526,32,6.477732793522267,4213,45.92,0.85,-0.05,59995,46280,0.8,1690,0.9,1430,23002.15,,-5.555555555555555,CE,24-Mar-2026
26850,24-03-2026,NIFTY,OPTIDXNIFTY24-03-2026PE26850.00,2,0,0.0,0,0.0,3354.3,0.0,4940,4940,3698.55,780,3807.45,780,23002.15,,0.0,PE,24-Mar-2026
26900,24-03-2026,NIFTY,OPTIDXNIFTY24-03-2026CE26900.00,1220,-72,-5.572755417956657,19621,46.42,0.85,-0.05,103285,34970,0.8,5720,0.85,1690,23002.15,,-5.555555555555555,CE,24-Mar-2026
26900,24-03-2026,NIFTY,OPTIDXNIFTY24-03-2026PE26900.00,2,0,0.0,0,0.0,3471.85,0.0,4940,4940,3754.7,780,3887.4,780,23002.15,,0.0,PE,24-Mar-2026
26950,24-03-2026,NIFTY,OPTIDXNIFTY24-03-2026CE26950.00,599,223,59.308510638297875,11907,47.17,0.9,-0.05,91260,58565,0.8,2015,0.95,1950,23002.15,,-5.2631578947368425,CE,24-Mar-2026
26950,24-03-2026,NIFTY,OPTIDXNIFTY24-03-2026PE26950.00,2,0,0.0,0,0.0,3521.6,0.0,4160,4160,3659.5,780,4063.45,780,23002.15,,0.0,PE,24-Mar-2026
27000,24-03-2026,NIFTY,OPTIDXNIFTY24-03-2026CE27000.00,10388,873,9.174986862848135,71934,47.42,0.85,0.0,640770,171990,0.8,29705,0.85,7800,23002.15,,0.0,CE,24-Mar-2026
27000,24-03-2026,NIFTY,OPTIDXNIFTY24-03-2026PE27000.00,63,-1,-1.5625,5,0.0,3799.6,574.1,5460,5135,3852.95,780,3940.1,845,23002.15,,17.79879088513409,PE,24-Mar-2026
27050,24-03-2026,NIFTY,OPTIDXNIFTY24-03-2026CE27050.00,699,334,91.5068493150685,3927,47.65,0.8,-0.1,20410,70330,0.8,2275,0.9,910,23002.15,,-11.11111111111111,CE,24-Mar-2026
27050,24-03-2026,NIFTY,OPTIDXNIFTY24-03-2026PE27050.00,2,0,0.0,0,0.0,3626.45,-4.3,4940,4940,3892.05,780,4012.0,780,23002.15,,-0.1184328306823659,PE,24-Mar-2026
27100,24-03-2026,NIFTY,OPTIDXNIFTY24-03-2026CE27100.00,880,317,56.30550621669627,4942,48.14,0.8,-0.05,85150,45175,0.75,10790,0.8,6045,23002.15,,-5.882352941176471,CE,24-Mar-2026
27100,24-03-2026,NIFTY,OPTIDXNIFTY24-03-2026PE27100.00,53,0,0.0,0,0.0,3430.0,0.0,5005,4940,3941.9,780,4058.2,780,23002.15,,0.0,PE,24-Mar-2026
27150,24-03-2026,NIFTY,OPTIDXNIFTY24-03-2026CE27150.00,309,-139,-31.026785714285715,2420,48.9,0.85,-0.05,41535,65910,0.85,130,0.9,2210,23002.15,,-5.555555555555555,CE,24-Mar-2026
27150,24-03-2026,NIFTY,OPTIDXNIFTY24-03-2026PE27150.00,1,0,0.0,0,0.0,3733.1,-5.45,4940,4940,4002.7,780,4109.5,780,23002.15,,-0.1457784435141967,PE,24-Mar-2026
27200,24-03-2026,NIFTY,OPTIDXNIFTY24-03-2026CE27200.00,754,189,33.45132743362832,3987,49.12,0.8,-0.1,82030,50570,0.75,1625,0.8,520,23002.15,,-11.11111111111111,CE,24-Mar-2026
27200,24-03-2026,NIFTY,OPTIDXNIFTY24-03-2026PE27200.00,2,0,0.0,0,0.0,3785.4,0.0,4940,4940,4053.1,780,4172.95,780,23002.15,,0.0,PE,24-Mar-2026
27250,24-03-2026,NIFTY,OPTIDXNIFTY24-03-2026CE27250.00,371,47,14.506172839506172,4183,49.32,0.75,-0.15,92950,48685,0.7,10465,0.9,1950,23002.15,,-16.666666666666668,CE,24-Mar-2026
27250,24-03-2026,NIFTY,OPTIDXNIFTY24-03-2026PE27250.00,2,0,0.0,0,0.0,3772.9,0.0,4940,4940,4102.5,780,4207.75,780,23002.15,,0.0,PE,24-Mar-2026
27300,24-03-2026,NIFTY,OPTIDXNIFTY24-03-2026CE27300.00,1494,386,34.83754512635379,18714,49.81,0.75,-0.1,187720,33865,0.7,56550,0.85,2080,23002.15,,-11.764705882352942,CE,24-Mar-2026
27300,24-03-2026,NIFTY,OPTIDXNIFTY24-03-2026PE27300.00,2,0,0.0,0,0.0,3870.45,0.0,4940,4940,4152.25,780,4258.75,780,23002.15,,0.0,PE,24-Mar-2026
